927379    	C00546507	Appel for Iowa, Inc.	F3N	20140401 - 20140514	NGP Campaign Office (R) / Ver# 6	\N	\N
927380    	C00556480	Suzanna Aguilera-Marrero for CD 22	F3N	20140101 - 20140514	DIRECTFILE / Ver# 3.00	\N	4
927381    	C00543256	Kentuckians For Strong Leadership	F24N	\N	CMDI CRIMSON FILER / Ver# 2.0	\N	\N
927382    	C00519371	SOCIETY FOR CARDIOVASCULAR ANGIOGRAPHY AND INTERVENTIONS ASSOCIATION PAC	F3XN	20140401 - 20140430	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927383    	C00215905	DeFazio for Congress	F6A	\N	NGP / Ver# 3.0	\N	\N
927384    	C00492538	LIBERTY & PROSPERITY PAC	F3XN	20140401 - 20140514	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	\N
927385    	C00488742	National Association of Realtors Congressional Fund	F24N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927386    	C00326363	Mike Thompson For Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927387    	C00543256	Kentuckians For Strong Leadership	F24A	\N	CMDI CRIMSON FILER / Ver# 2.0	\N	\N
927388    	C00464487	NUNNELEE FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927389    	C00279851	Friends of Bennie Thompson	F3N	20140401 - 20140514	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	2
927390    	C00545673	Byrne for Congress	F6N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927391    	C00433524	Duncan D. Hunter for Congress	F6N	\N	CMDI CRIMSON FILER / Ver# 2.0	\N	\N
927392    	C00546853	Walters for Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927393    	C00279851	Friends of Bennie Thompson	F3A	20140101 - 20140331	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	\N
927394    	C00550095	AMERICAN VOICE PAC	F3XN	20140401 - 20140430	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927395    	C00257337	Ken Calvert for Congress Committee	F6N	\N	NetFile / Ver# 199180	\N	\N
927396    	C00367862	Mike Rogers for Congress	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927397    	C00549337	Katrina Pierson for Congress Committee	F3A	20140101 - 20140212	CompleteCampaigns.com / Ver# 1.0	\N	\N
927398    	C00549337	Katrina Pierson for Congress Committee	F3A	20140213 - 20140331	CompleteCampaigns.com / Ver# 1.0	\N	\N
927399    	C90014788	America, Inc.	F5N	-                  	FECfile / Ver# 8.1.0.1(f29)	\N	2
927400    	C00299404	FRELINGHUYSEN FOR CONGRESS	F3N	20140401 - 20140514	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	8
927401    	C00038612	Sears Holdings Corporation PAC	F3XA	20101014 - 20101122	Vocus PAC Management / Ver# 8.00.5825	\N	2
927402    	C00269340	LoBiondo for Congress	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927403    	C00350884	Resolute Forest Products US Inc Political Action Committee	F3XN	20140401 - 20140514	Resolute Forest Products US Inc Political Action Committee / Ver# 3.1	\N	\N
927404    	C00555284	Lonegan For Congress	F6N	\N	Trail Blazer / Ver# 6.2.5226.34594	\N	\N
927405    	C00480830	PACE of California School Employees Association - Local, State, Federal Candidates	F3XN	20140401 - 20140514	NetFile / Ver# 199180	\N	1
927406    	C00017558	BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC	F3XA	20130701 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	29
927407    	C00299404	FRELINGHUYSEN FOR CONGRESS	F6N	\N	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	\N
927408    	C00553289	Tony Amador for Congress	F6N	\N	NetFile / Ver# 199180	\N	4
927409    	C00545574	Monica Vernon for Congress	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927411    	C00554386	Boliver for Congress	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927412    	C00308742	Sherman for Congress	F6N	\N	NGP Campaign Office(R) / Ver# 5.6.2	\N	\N
927413    	C00545665	Friends of West Michigan Business Federal PAC	F3XN	20140401 - 20140430	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927414    	C00562413	AMERICANS FOR COMMON SENSE	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927415    	C00213512	Nancy Pelosi for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927416    	C00444620	Friends of Glenn Thompson	F6N	\N	Filpac / Ver# 5.07 R1205	\N	\N
927417    	C00481192	Whiting Petroleum Corporation Political Action Committee	F99	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927418    	C00007658	Democratic Party of South Carolina	F99	\N	Patton Technologies LLC / Ver# 3.00	\N	\N
927419    	C00547745	JOEL MARCHESE FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927420    	C00487470	CLUB FOR GROWTH ACTION	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927421    	C00108209	Dominion Resources, Inc. Political Action Committee - Dominion PAC	F1A	\N	Vocus PAC Management / Ver# 8.00.5825	\N	\N
927422    	C00290429	Friends of Farr	F6N	\N	NGP / Ver# 3.0	\N	\N
927423    	C00494021	CATHOLICVOTE.ORG CANDIDATE FUND	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927424    	C00350520	Issa for Congress	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	8
927425    	C00269340	LoBiondo for Congress	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927426    	C00560029	US JOBS COUNCIL	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927427    	C00350520	Issa for Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927428    	C00343574	Mainstream PAC	F3XN	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927429    	C00556654	TUEPHANQUANG4USCONGRESS	F3N	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927430    	C00556670	Carr for Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927431    	C00543165	STRICKLAND FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927432    	C00488742	National Association of Realtors Congressional Fund	F24N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927433    	C00420935	Kevin McCarthy for Congress	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
927435    	C00375691	New Vision America Fund	F3XN	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927436    	C00544809	Eloise Gomez Reyes for Congress	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927437    	C00503185	Ro for Congress Inc.	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927438    	C00561589	Robert Blanch for Congress Campaign	F3N	20130823 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	2
927439    	C00557678	Jack Fanous For Congress	F3A	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927440    	C00374363	American Foreign Service Association Political Action Committee	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927441    	C00370056	DEVIN NUNES CAMPAIGN COMMITTEE	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927442    	C00462697	Garamendi for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927443    	C00468660	Vertex Pharmaceuticals Incorporated Political Action Committee	F3XN	20140401 - 20140514	Vertex Pharmaceuticals Incorporated Political Action Committee / Ver# 3.1	\N	\N
927444    	C00559484	Honda Victory Fund	F3XN	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927445    	C00556670	Carr for Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927446    	C00498667	Mark Takano for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927447    	C00503110	Scott Peters for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927448    	C00544882	Steve Adams for Congress	F3N	20140401 - 20140514	Statecraft / Ver# vCraftB4.2.239	\N	\N
927449    	C00548883	Lara for New Mexico	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927450    	C00461061	Ami Bera for Congress	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927451    	C00513077	Julia Brownley for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927452    	C00351379	Mike Honda for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927453    	C00334706	Napolitano for Congress	F6N	\N	NetFile / Ver# 199180	\N	1
927454    	C00552661	BlueGrass Rural PAC	F3XN	20140401 - 20140430	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927455    	C00497594	DEFENDING AMERICA'S VALUES EVERYWHERE (TEAM DAVE)	F3XN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927456    	C00536680	Huffman for Congress	F6N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927457    	C00313247	Robert Aderholt for Congress	F6N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927458    	C00518191	Local Union No. 469 of the United Association of Journeymen and Apprentices of the Plumbing and Pipefitting Industry of the U.S. & Canada PAC (Arizona Pipe Trades Local 469 PAC)	F3XA	20140101 - 20140331	Vocus PAC Management / Ver# 8.00.5825	\N	\N
927459    	C00554311	KLEINHENDLER FOR CONGRESS	F6N	\N	FEC Webforms / Ver# 8.1.0.0	\N	\N
927460    	C00552661	BlueGrass Rural PAC	F3XN	20140501 - 20140531	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927461    	C00551358	Justin Fareed for Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927462    	C00499368	Lee Rogers for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927463    	C00236596	World Alliance for Israel (WAIPAC)	F3XN	20140401 - 20140514	Trail Blazer / Ver# 6.2.5226.34594	\N	10
927464    	C00331769	Barbara Lee for Congress	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927465    	C00502294	SWALWELL FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927466    	C00443705	Jackie Speier for Congress	F6N	\N	Statecraft / Ver# vCraftB4.2.239	\N	\N
927467    	C00398644	MCNERNEY FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927468    	C00521211	Spirit of Democracy America	F24N	\N	NetFile / Ver# 199180	\N	1
927469    	C00489518	College Democrats of Massachusetts	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927470    	C00477323	PALAZZO FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927471    	C00498873	TONY CARDENAS FOR CONGRESS	F6N	\N	NetFile / Ver# 199180	\N	1
927472    	C00550863	MARIANNE WILLIAMSON FOR CONGRESS	F6N	\N	NetFile / Ver# 199180	\N	\N
927473    	C00373563	King for Congress	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
927474    	C00558320	DONALD NORCROSS FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927475    	C00331389	Friends of Lois Capps	F6N	\N	NGP / Ver# 3.0	\N	\N
927476    	C00507897	JOSH CAESAR FOR US CONGRESS	F3A	20130701 - 20130930	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927477    	C00507897	JOSH CAESAR FOR US CONGRESS	F3A	20131001 - 20131231	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927478    	C00552596	Will Brooke for Congress, Inc.	F6N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927479    	C00551515	Paul DeMarco for Congress, Inc.	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
927480    	C00167130	Pennsylvania Democratic Party	F1N	\N	Patton Technologies LLC / Ver# 3.00	\N	\N
927481    	C00326363	Mike Thompson For Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927482    	C00552067	Elect Hannosh Committee	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927483    	C00510461	Pete Aguilar for Congress	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927484    	C00556001	Schultz for Iowa	F6N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927485    	C00553396	Mike Frese For Congress	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927486    	C00351379	Mike Honda for Congress	F6A	\N	NGP / Ver# 3.0	\N	\N
927487    	C00553396	Mike Frese For Congress	F3LN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927488    	C00351379	Mike Honda for Congress	F6A	\N	NGP / Ver# 3.0	\N	\N
927489    	C00358051	National Pro-Life Alliance PAC	F3XN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927490    	C00557678	Jack Fanous For Congress	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927491    	C00370056	DEVIN NUNES CAMPAIGN COMMITTEE	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927492    	C00499020	FREEDOMWORKS FOR AMERICA	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927493    	C00394353	CANSECO FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927494    	C00556639	Hillary 2016	F1N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927495    	C00498873	TONY CARDENAS FOR CONGRESS	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	6
927496    	C00543157	WEST MAIN STREET VALUES PAC INC	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927497    	C00555854	WAYNE TRUE FOR CONGRESS	F1A	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927498    	C00543843	Eggman for Congress 2014	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927499    	C00550038	Dr. Chad Mathis for Congress	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927500    	C00502575	Dr. Raul Ruiz for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927501    	C00540039	AMERICANS FOR FAIRNESS AND SECURITY PAC	F3XT	20140401 - 20140522	FECfile / Ver# 8.1.0.1(f29)	\N	\N
928211    	C00545467	HURD FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927502    	C00556506	Ted Lieu For Congress	F6N	\N	Statecraft / Ver# vCraftB4.2.234	\N	\N
927503    	C00556100	Wendy Greuel for Congress	F6N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927504    	C00553958	Larry Wilske for Congress	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927505    	C00308742	Sherman for Congress	F6N	\N	NGP Campaign Office(R) / Ver# 5.6.2	\N	\N
927506    	C00477323	PALAZZO FOR CONGRESS	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	46
927507    	C00556555	Barbara Mulvaney for Congress	F3N	20140401 - 20140514	NGP Campaign Office (R) / Ver# 6	\N	\N
927508    	C00557256	Matt Miller for Congress 2014	F6A	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927509    	C00553958	Larry Wilske for Congress	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927510    	C00540351	Dunec for Congress	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927511    	C00476523	Karen Bass for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927512    	C00501254	Friends of Michelle	F6N	\N	NGP / Ver# 3.0	\N	\N
927513    	C00409219	Matsui for Congress	F6N	\N	Statecraft / Ver# vCraftB4.2.234	\N	\N
927514    	C00458125	Judy Chu For Congress	F6N	\N	Statecraft / Ver# vCraftB4.2.234	\N	\N
927515    	C00548867	American Heartland PAC	F3XN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927516    	C00540898	Tea Party Patriots Citizens Fund	F24N	\N	ELECTEK USA / Ver# 1.0	\N	\N
927517    	C00423996	PROTECTIVE GROUP INC POLITICAL ACTION COMMITTEE; THE	F3XN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	1
927519    	C00563171	New York 2014	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927520    	C00213512	Nancy Pelosi for Congress	F3A	20131001 - 20131231	NGP / Ver# 3.0	\N	2
927521    	C00213512	Nancy Pelosi for Congress	F99	\N	NGP / Ver# 3.0	\N	\N
927522    	C00476853	Kristi for Congress	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
927523    	C00554774	Mississippi Conservatives	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927524    	C00259143	LUCILLE ROYBAL-ALLARD FOR CONGRESS	F6N	\N	NGP / Ver# 3.0	\N	\N
927530    	C00476853	Kristi for Congress	F3N	20140401 - 20140514	CompleteCampaigns.com / Ver# 1.0	\N	1
927531    	C00376582	Becton, Dickinson and Company PAC	F3XN	20140401 - 20140514	Becton, Dickinson and Company PAC / Ver# 3.1	\N	\N
927532    	C00501429	TD Bank N.A. Political Action Committee	F3XN	20140401 - 20140514	TD Bank N.A. Political Action Committee / Ver# 3.1	\N	\N
927533    	C00549188	Birman for Congress	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
927534    	C00555284	Lonegan For Congress	F3N	20140401 - 20140514	Trail Blazer / Ver# 6.2.5226.34594	\N	6
927535    	C00514331	CELGENE CORPORATION POLITICAL ACTION COMMITTEE	F3XN	20140403 - 20140514	FECFile / Ver# 8.1	\N	\N
927536    	C00457705	COUNTRY FIRST POLITICAL ACTION COMMITTEE	F3XN	20140401 - 20140514	CMDI CRIMSON FILER / Ver# 2.0	\N	1
927537    	C00096412	Committee To Reelect Congressman Chris Smith	F3N	20140401 - 20140514	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	20
927538    	C00459800	Professional Engineers in California Government Federal PAC (PECG Fed-PAC)	F3XN	20140401 - 20140514	NetFile / Ver# 199180	\N	1
927539    	C00113753	Tyco International Management Company Employees Political Action Committee (Tyco Employees PAC)	F3XN	20140401 - 20140514	FECFile / Ver# 8.1	\N	\N
927540    	C00553420	NEW MEXICANS FOR RICHARD PRIEM	F3N	20140401 - 20140521	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927541    	C00005660	AMERICAN ASSOCIATION OF ORAL AND MAXILLOFACIAL SURGEONS POLITICAL ACTION COMMITTEE	F3XA	20140401 - 20140430	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927542    	C00550244	National Job Corps Association Youth PAC	F3XN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927543    	C00561753	Big Sky Freedom Fund	F3XN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927544    	C00096412	Committee To Reelect Congressman Chris Smith	F6N	\N	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	\N
927545    	C00556183	ZAUN FOR CONGRESS 2014	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927546    	C00560698	Committee to Elect Tamara Harris Johnson for Congress	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927547    	C00558197	Friends of James Graf	F3N	20140515 - 20140521	NetFile / Ver# 199180	\N	2
927548    	C00495028	House Majority PAC	F24N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927549    	C00552448	KOLLER FOR CONGRESS LLC	F1N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927550    	C00554717	Chris Isola for Congress	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927551    	C00486217	LPL Financial LLC Political Action Committee (LPL PAC)	F1N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927552    	C00560425	Riedel for Congress	F3N	20140401 - 20140521	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927553    	C00559252	Art Moore for Congress	F6N	\N	CompleteCampaigns.com / Ver# 1.0	\N	\N
927554    	C00414474	Ameriprise Financial Inc. PAC (Ameriprise PAC)	F3XN	20140401 - 20140514	Ameriprise Financial Inc. PAC (Ameriprise PAC) / Ver# 3.1	\N	\N
927555    	C00326264	Committee to Re-Elect Loretta Sanchez	F6N	\N	NGP / Ver# 3.0	\N	\N
927556    	C00488338	American Dental Association Independent Expenditures Committee	F24A	\N	Vocus PAC Management / Ver# 8.00.5825	\N	\N
927557    	C00560029	US JOBS COUNCIL	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927558    	C00542316	STEVE RATHJE FOR CONGRESS	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927559    	C00556936	PETER ANDERSON FOR CONGRESS	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927560    	C00499368	Lee Rogers for Congress	F3N	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927561    	C00551028	MEL LEVEY FOR CONGRESS	F3N	20140401 - 20140514	DIRECTFILE / Ver# 3.00	\N	2
927562    	C00546861	Fred Simon For Congress	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927563    	C00559666	RICHARD FOX FOR CONGRESS 2014	F6N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927564    	C00464149	MoBrooksforCongress.com	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	4
927565    	C00545509	Elizabeth Emken for Congress	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	62
927566    	C00313510	Pascrell for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927567    	C00118943	Massachusetts Mutual Life Insurance Company Political Action Committee	F3XA	20140401 - 20140430	Vocus PAC Management / Ver# 8.00.5825	\N	7
927568    	C00331769	Barbara Lee for Congress	F3N	20140401 - 20140514	NGP Campaign Office (R) / Ver# 6	\N	\N
927569    	C00556670	Carr for Congress	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	46
927570    	C00313510	Pascrell for Congress	F3N	20140401 - 20140514	NGP / Ver# 3.0	\N	3
927571    	C00558650	John Campbell for Congress 2014	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	4
927572    	C00553289	Tony Amador for Congress	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	1
927573    	C00257337	Ken Calvert for Congress Committee	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	\N
927574    	C00549519	Botelho for Congress	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	2
927575    	C00279851	Friends of Bennie Thompson	F6N	\N	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	\N
927576    	C00443689	People for Ben	F6N	\N	NGP / Ver# 3.0	\N	\N
927577    	C00473272	DENHAM FOR CONGRESS	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	2
927578    	C00509422	DOUG LAMALFA COMMITTEE	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	\N
927579    	C00446815	MCCLINTOCK FOR CONGRESS	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	1
927580    	C00543660	NESTANDE FOR CONGRESS	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	\N
927581    	C00366781	Buckeye Liberty PAC	F1A	\N	PASOFT / Ver# 1.1	\N	\N
927582    	C00503185	Ro for Congress Inc.	F3N	20140401 - 20140514	NGP Campaign Office (R) / Ver# 6	\N	\N
927583    	C00428094	IntegraPAC of Integra Telecom Holdings Inc	F3XA	20140401 - 20140430	Filpac / Ver# 5.07 R1205	\N	4
927584    	C00475426	Medicaid Health Plans of America Political Action Committee	F3XN	20140201 - 20140228	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927585    	C00475426	Medicaid Health Plans of America Political Action Committee	F3XN	20140301 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927586    	C00550863	MARIANNE WILLIAMSON FOR CONGRESS	F3A	20140101 - 20140331	NetFile / Ver# 199180	\N	125
927587    	C00547307	Phil Norris For Congress	F3T	20140401 - 20140521	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927588    	C00551358	Justin Fareed for Congress	F3A	20140101 - 20140331	NetFile / Ver# 199180	\N	6
927589    	C00368522	Joe Wilson for Congress	F6N	\N	CMDI CRIMSON FILER / Ver# 2.0	\N	\N
927590    	C00443689	People for Ben	F3N	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927591    	C00488742	National Association of Realtors Congressional Fund	F24N	\N	Campaign Manager 360 / Ver# 1.0	\N	\N
927592    	C00552430	Gorell for Congress	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	12
927593    	C00554360	Pablo Kleinman for Congress	F3N	20140401 - 20140514	NetFile / Ver# 199180	\N	\N
927594    	C00464487	NUNNELEE FOR CONGRESS	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927595    	C00444224	Lance for Congress	F3N	20140401 - 20140514	Aristotle International CM5 PM5 / Ver# Version 5.2	\N	\N
927596    	C00555961	CRAMER FOR CONGRESS	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	6
927597    	C00483826	PR DEMOCRACY	F3XA	20140101 - 20140331	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927598    	C00544346	Put Alaska First	F24N	\N	NGP Campaign Office (R) / Ver# 6	\N	\N
927599    	C00441295	GREGG HARPER FOR CONGRESS	F3N	20140401 - 20140514	Campaign Manager 360 / Ver# 1.0	\N	\N
927600    	C00483826	PR DEMOCRACY	F99	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927601    	C00483826	PR DEMOCRACY	F3XT	20140401 - 20140502	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927602    	C00331389	Friends of Lois Capps	F3N	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927603    	C00326363	Mike Thompson For Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927604    	C00398644	McNerney for Congress	F3N	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927605    	C00553354	Crisco for Congress	F3A	20140101 - 20140331	NGP Campaign Office (R) / Ver# 6	\N	\N
927606    	C00309716	The Society of the Plastics Industry, Inc. Political Action Committee	F3XN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927607    	C00346353	OLDCASTLE MATERIALS INC. PAC	F3XA	20140401 - 20140430	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927608    	C00545210	Markey Grassroots Victory Fund	F1A	\N	NGP / Ver# 3.0	\N	\N
927609    	C00290429	Friends of Farr	F3N	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927610    	C00557652	Norma Torres for Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927611    	C00487470	CLUB FOR GROWTH ACTION	F24N	\N	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927612    	C00455980	GREGGPAC	F3XN	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
927613    	C00546580	Committee to Elect Tim Sheridan to Congress	F3N	20140401 - 20140514	FECfile / Ver# 8.1.0.1(f29)	\N	\N
928262    	C00502575	Dr. Raul Ruiz for Congress	F6N	\N	NGP / Ver# 3.0	\N	\N
927614    	C00557652	Norma Torres for Congress	F6N	\N	NetFile / Ver# 199180	\N	\N
927615    	C00502294	Swalwell for Congress	F3N	20140401 - 20140514	NGP / Ver# 3.0	\N	\N
927616    	C00351379	Mike Honda for Congress	F3N	20140401 - 20140514	NGP / Ver# 3.0	\N	9
927617    	C00512202	Paul Cook for Congress	F3N	20140401 - 20140514	CompleteCampaigns.com / Ver# 1.0	\N	\N
